              1      -0.414593      -0.414593              0
              2      -0.414571      -0.414582    7.75987e-06
              3      -0.417323      -0.415495    0.000746079
              4      -0.411401      -0.414472     0.00104833
              5      -0.416542      -0.414886    0.000916768
              6      -0.419047      -0.415579    0.000992207
              7      -0.413446      -0.415275    0.000896033
              8      -0.412373      -0.414912    0.000854301
              9      -0.415351      -0.414961    0.000760771
             10      -0.413592      -0.414824    0.000696896
             11      -0.414147      -0.414762    0.000636255
             12      -0.416675      -0.414922    0.000602875
             13      -0.412837      -0.414761    0.000577423
             14      -0.414763      -0.414761    0.000536178
             15      -0.414117      -0.414718    0.000502151
             16      -0.413213      -0.414624    0.000479495
             17      -0.414381       -0.41461    0.000451504
             18      -0.413594      -0.414554    0.000429937
             19      -0.414773      -0.414565    0.000407464
             20      -0.412553      -0.414465    0.000399324
             21      -0.415959      -0.414536    0.000386599
             22      -0.413908      -0.414507    0.000370077
             23      -0.411615      -0.414381    0.000374745
             24      -0.414172      -0.414373    0.000359231
             25      -0.413879      -0.414353    0.000345406
             26      -0.413913      -0.414336    0.000332535
             27      -0.414153      -0.414329    0.000320288
             28      -0.412372      -0.414259    0.000316388
             29      -0.412305      -0.414192    0.000312573
             30      -0.414271      -0.414195    0.000302165
             31      -0.411025      -0.414092    0.000309236
             32      -0.413268      -0.414067    0.000300644
             33      -0.414442      -0.414078    0.000291749
             34      -0.415217      -0.414111    0.000285084
             35      -0.412964      -0.414079    0.000278819
             36      -0.415478      -0.414117    0.000273768
             37      -0.415083      -0.414144    0.000267611
             38      -0.409286      -0.414016     0.00028949
             39      -0.413362      -0.413999    0.000282552
             40      -0.417939      -0.414098    0.000292157
             41       -0.41611      -0.414147    0.000289124
             42      -0.412661      -0.414111    0.000284396
             43      -0.412522      -0.414074    0.000280174
             44      -0.411729      -0.414021    0.000278829
             45      -0.414799      -0.414038    0.000273168
             46       -0.41649      -0.414092    0.000272381
             47      -0.412756      -0.414063    0.000268064
             48      -0.415739      -0.414098    0.000264742
             49      -0.414726      -0.414111    0.000259649
             50      -0.413895      -0.414107    0.000254492
             51      -0.414696      -0.414118    0.000249765
             52      -0.412837      -0.414093    0.000246174
             53      -0.412137      -0.414057    0.000244281
             54      -0.414178      -0.414059    0.000239767
             55      -0.414609      -0.414069    0.000235616
             56      -0.414817      -0.414082    0.000231787
             57      -0.413176      -0.414066    0.000228265
             58      -0.410782       -0.41401    0.000231248
             59       -0.41639       -0.41405    0.000230822
             60      -0.412617      -0.414026    0.000228208
             61      -0.413437      -0.414016    0.000224672
             62      -0.412492      -0.413992    0.000222389
             63      -0.413127      -0.413978    0.000219282
             64      -0.413306      -0.413968    0.000216108
             65       -0.41482      -0.413981     0.00021318
             66      -0.414713      -0.413992    0.000210239
             67       -0.41294      -0.413976    0.000207686
             68      -0.412981      -0.413961    0.000205147
             69      -0.415258       -0.41398    0.000203033
             70      -0.416459      -0.414016    0.000203198
             71      -0.414978      -0.414029    0.000200787
             72      -0.412078      -0.414002    0.000199819
             73      -0.414106      -0.414004    0.000197087
             74      -0.411143      -0.413965    0.000198177
             75      -0.414223      -0.413968    0.000195565
             76      -0.414273      -0.413972    0.000193033
             77      -0.415594      -0.413993    0.000191671
             78      -0.413292      -0.413984    0.000189425
             79      -0.415602      -0.414005    0.000188131
             80      -0.413577         -0.414    0.000185855
             81      -0.416119      -0.414026    0.000185394
             82      -0.411924         -0.414    0.000184896
             83      -0.415313      -0.414016    0.000183344
             84      -0.414053      -0.414016    0.000181162
             85      -0.413557      -0.414011    0.000179111
             86      -0.414313      -0.414014    0.000177063
             87      -0.414646      -0.414022    0.000175177
             88      -0.413269      -0.414013    0.000173395
             89      -0.413726       -0.41401    0.000171476
             90      -0.411675      -0.413984    0.000171522
             91      -0.413154      -0.413975    0.000169879
             92      -0.412644       -0.41396    0.000168647
             93      -0.414622      -0.413968    0.000166984
             94      -0.416503      -0.413995    0.000167372
             95      -0.415558      -0.414011    0.000166417
             96      -0.412455      -0.413995    0.000165472
             97       -0.41329      -0.413988    0.000163925
             98      -0.415233         -0.414    0.000162744
             99      -0.417028      -0.414031    0.000163949
            100      -0.413259      -0.414023    0.000162491
