              1         -5.007         -5.007              0
              2       -5.01405       -5.01053     0.00249238
              3       -5.05123        -5.0241       0.011202
              4       -5.02495       -5.02431     0.00840351
              5       -5.05735       -5.03092     0.00895185
              6       -5.06873       -5.03722     0.00942069
              7       -5.09147       -5.04497      0.0108023
              8       -4.98749       -5.03779      0.0115977
              9       -5.05401       -5.03959      0.0104483
             10       -5.00661       -5.03629     0.00991047
             11       -5.00891        -5.0338     0.00931692
             12       -4.99259       -5.03037     0.00915152
             13       -5.02526       -5.02997     0.00845598
             14        -5.0603       -5.03214     0.00812466
             15       -4.95908       -5.02727     0.00892439
             16       -4.96951       -5.02366      0.0090674
             17        -5.0074        -5.0227     0.00858434
             18       -5.08634       -5.02624     0.00880537
             19       -5.03793       -5.02685     0.00836342
             20       -5.01874       -5.02645     0.00795509
             21       -5.04836       -5.02749     0.00764442
             22       -5.02089       -5.02719     0.00730284
             23       -5.06994       -5.02905     0.00721801
             24       -5.03435       -5.02927     0.00692064
             25       -4.98953       -5.02768     0.00682398
             26        -5.0538       -5.02869     0.00663507
             27       -5.07028       -5.03023     0.00656574
             28       -5.02615       -5.03008     0.00633286
             29       -5.04006       -5.03043     0.00612383
             30       -5.00259        -5.0295     0.00598957
             31       -5.00877       -5.02883     0.00583356
             32       -5.07303       -5.03021      0.0058125
             33       -5.03103       -5.03024     0.00563642
             34       -5.06373       -5.03122     0.00555606
             35       -5.03609       -5.03136     0.00539906
             36       -5.04456       -5.03173     0.00526151
             37       -4.96132       -5.02982     0.00545252
             38       -5.00756       -5.02924     0.00534043
             39       -5.00263       -5.02856     0.00524691
             40       -5.05432        -5.0292     0.00515512
             41        -5.0078       -5.02868     0.00505573
             42       -5.04709       -5.02912     0.00495433
             43       -5.02751       -5.02908     0.00483926
             44       -5.01296       -5.02871     0.00474312
             45       -5.07268       -5.02969     0.00473728
             46       -5.03773       -5.02986     0.00463752
             47       -4.99055       -5.02903     0.00461368
             48       -5.08164       -5.03012     0.00464592
             49          -5.03       -5.03012     0.00455111
             50       -5.02857       -5.03009     0.00446019
             51       -5.01636       -5.02982     0.00438086
             52       -4.98921       -5.02904     0.00436567
             53       -4.99785       -5.02845     0.00432279
             54       -5.03213       -5.02852     0.00424328
             55       -5.00965       -5.02818     0.00417998
             56       -5.03219       -5.02825     0.00410595
             57       -5.03758       -5.02841     0.00403717
             58       -5.02983       -5.02844     0.00396764
             59       -5.01059       -5.02813      0.0039119
             60       -5.05125       -5.02852     0.00386563
             61       -5.05514       -5.02896     0.00382682
             62       -5.01372       -5.02871     0.00377297
             63       -5.02869       -5.02871     0.00371308
             64       -5.03469        -5.0288     0.00365624
             65       -5.05171       -5.02915     0.00361694
             66       -5.02655       -5.02912     0.00356235
             67       -4.98165       -5.02841     0.00357894
             68        -5.0253       -5.02836      0.0035266
             69        -4.9871       -5.02776     0.00352583
             70       -5.04537       -5.02801     0.00348443
             71        -4.9858       -5.02742      0.0034857
             72       -5.04716       -5.02769     0.00344805
             73       -5.02856       -5.02771     0.00340084
             74        -5.0349        -5.0278     0.00335627
             75       -5.03568       -5.02791     0.00331316
             76        -5.0726        -5.0285     0.00332134
             77       -5.01883       -5.02837     0.00328057
             78        -5.0027       -5.02804     0.00325498
             79       -5.02236       -5.02797     0.00321457
             80       -4.96089       -5.02713     0.00328193
             81       -5.04804       -5.02739     0.00325154
             82       -5.05962       -5.02778     0.00323555
             83       -5.01879       -5.02767     0.00319839
             84       -4.95816       -5.02685     0.00326563
             85       -5.06662       -5.02731     0.00326056
             86       -4.96321       -5.02657     0.00330674
             87       -5.01093       -5.02639     0.00327361
             88       -4.99892       -5.02608     0.00325126
             89       -5.05898       -5.02645     0.00323568
             90       -5.03256       -5.02651     0.00320044
             91       -5.04964       -5.02677     0.00317535
             92       -5.03785       -5.02689     0.00314312
             93       -5.03088       -5.02693     0.00310961
             94        -5.0398       -5.02707     0.00307954
             95       -5.01493       -5.02694     0.00304978
             96       -5.06671       -5.02736     0.00304601
             97       -5.04187       -5.02751     0.00301828
             98       -5.04798       -5.02771     0.00299471
             99       -4.99318       -5.02737      0.0029847
            100       -5.06747       -5.02777     0.00298167
